X,Y,building,addr:street,addr:housenumber,addr:postcode,addr:city,addr:state,name,nycdoitt:bin,height,building:levels,start_date,roof:shape,building:colour,roof:material,building:material,building:part,condo,roof:colour,addr:country,number_of_apartments,addr:housename,website,addr:place,wikidata
-74.381902299229,41.4765300685352,apartments,Silver Lake Scotchtown Road,589,10941,Middletown,NY,John Bimbo [trucking],,,,1930,,,,,,,,,2,,,,
-77.4600351826367,43.224608706752,apartments,Skylark Place,1000,14580,Webster,NY,1000,,,,,,,,,,,,,,,,,
-77.4600494,43.22411245,apartments,Skylark Place,1001,14580,Webster,NY,1001,,,,,,,,,,,,,,,,,
-77.4595564297273,43.2246102,apartments,Skylark Place,1004,14580,Webster,NY,1004,,,,,,,,,,,,,,,,,
-77.4595605375328,43.2241176701583,apartments,Skylark Place,1005,14580,Webster,NY,1005,,,,,,,,,,,,,,,,,
-77.4590864151877,43.2241214169412,apartments,Skylark Place,1009,14580,Webster,NY,1009,,,,,,,,,,,,,,,,,
-73.0148363951366,40.8625310995664,apartments,Skyline Drive,101,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0127516677584,40.8551554355374,apartments,Skyline Drive,1019,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.015263542946,40.8623751918355,apartments,Skyline Drive,108,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0157781588569,40.8613832784885,apartments,Skyline Drive,123,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0156854019194,40.8606060996476,apartments,Skyline Drive,135,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0156570664377,40.8603458004781,apartments,Skyline Drive,140,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0155090450472,40.8599626301904,apartments,Skyline Drive,146,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0150693243086,40.8610049595201,apartments,Skyline Drive,149,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0129932658602,40.8597345434004,apartments,Skyline Drive,166,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0127418350252,40.8599202995099,apartments,Skyline Drive,169,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0125563538824,40.8590130652419,apartments,Skyline Drive,178,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.013427604242,40.8588561424058,apartments,Skyline Drive,186,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0133833038391,40.8584670654548,apartments,Skyline Drive,202,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0123778854596,40.8583850500191,apartments,Skyline Drive,208,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0125368968429,40.8577433391416,apartments,Skyline Drive,217,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0124323252607,40.85723078962,apartments,Skyline Drive,231,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.011987618501,40.8637064172804,apartments,Skyline Drive,50,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.013191381993,40.862023619887,apartments,Skyline Drive,68,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0136968994859,40.8616619073818,apartments,Skyline Drive,70,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0139846471274,40.8614641489643,apartments,Skyline Drive,80,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0109558169688,40.8559428295142,apartments,Skyline Drive,843,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0106276573077,40.8553570501418,apartments,Skyline Drive,850,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0114087975223,40.8551296210173,apartments,Skyline Drive,866,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0104570756282,40.8547677881157,apartments,Skyline Drive,885,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0104956175581,40.8542372803856,apartments,Skyline Drive,897,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0113546591504,40.8541668676966,apartments,Skyline Drive,911,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0122436533949,40.8545464840335,apartments,Skyline Drive,918,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0144737029257,40.8617703999157,apartments,Skyline Drive,92,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.012844112138,40.8545489514638,apartments,Skyline Drive,930,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0126203012967,40.8540457336701,apartments,Skyline Drive,938,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0135740614656,40.8542035499734,apartments,Skyline Drive,951,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0136037967547,40.8548858980669,apartments,Skyline Drive,960,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0135515707033,40.8556388986008,apartments,Skyline Drive,972,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0134613704506,40.8560481220768,apartments,Skyline Drive,984,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0123808508411,40.8561343831896,apartments,Skyline Drive,986,11727,Coram,,,,,,,,,,,,,,,,,,,
-73.0126833896865,40.8557174892817,apartments,Skyline Drive,999,11727,Coram,,,,,,,,,,,,,,,,,,,
-76.122247261266,43.0214653852515,apartments,Small Road,200,,,,South Campus Building 200,,,,,,,,,,,,,,,,,
-73.2518464563847,40.7216820114689,apartments,Smith Avenue,25,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2522088478278,40.7220183717113,apartments,Smith Avenue,29,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2525768911606,40.7217141031027,apartments,Smith Avenue,44,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2525149668305,40.7223272478122,apartments,Smith Avenue,47,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2530246343648,40.7227370244847,apartments,Smith Avenue,49,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.252097577647,40.7211826428326,apartments,Smith Avenue,6,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2529645434649,40.7220964656948,apartments,Smith Avenue,62,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2533706632992,40.7230482264977,apartments,Smith Avenue,63,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2533006609616,40.7224207305459,apartments,Smith Avenue,68,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2537742224762,40.7233536117152,apartments,Smith Avenue,69,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2515453029139,40.7213498958958,apartments,Smith Avenue,7,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2537158466873,40.7227194119591,apartments,Smith Avenue,82,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2541113782411,40.7230669325259,apartments,Smith Avenue,94,11706,Bay Shore,,,,,,,,,,,,,,,,,,,
-72.9039202417485,40.8550307571427,apartments,Smith Cmns,10,11980,Yaphank,,,,,,,,,,,,,,,,,,,
-72.9037598371372,40.8546327042471,apartments,Smith Cmns,13,11980,Yaphank,,,,,,,,,,,,,,,,,,,
-72.9031990034908,40.8544133496862,apartments,Smith Cmns,18,11980,Yaphank,,,,,,,,,,,,,,,,,,,
-72.9029514176341,40.8549032176607,apartments,Smith Cmns,4,11980,Yaphank,,,,,,,,,,,,,,,,,,,
-72.9033840602269,40.8551806490648,apartments,Smith Cmns,5,11980,Yaphank,,,,,,,,,,,,,,,,,,,
-76.1361266434724,43.0224500754096,apartments,Smith Lane,"101;103",13210,Syracuse,NY,,,,,,,,,,,,,US,,,,,
-76.1354749514567,43.0222131499859,apartments,Smith Lane,"105;107",13210,Syracuse,NY,,,,,,,,,,,,,US,,,,,
-73.2072220474009,40.7796781828375,apartments,Smith Street,24,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1988462991038,40.7815745636636,apartments,Smith Street,340,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1984086044746,40.781661543573,apartments,Smith Street,356,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1979835684914,40.781766787195,apartments,Smith Street,366,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1975909148504,40.7818583303692,apartments,Smith Street,388,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1968815544888,40.7819916527209,apartments,Smith Street,402,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.196499373468,40.7820491981632,apartments,Smith Street,420,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1960236187492,40.7821707018027,apartments,Smith Street,440,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1956800488119,40.7822814290485,apartments,Smith Street,452,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1953099090556,40.7823672427499,apartments,Smith Street,474,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1948916546287,40.7824493045791,apartments,Smith Street,484,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.207656064311,40.7796019509651,apartments,Smith Street,8,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1103641557915,40.775309956967,apartments,Smithtown Avenue,,11716,Bohemia,,,,,,,,,,,,,,,,,,,
-73.1357514076556,40.8574804615623,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1355973071353,40.857854794863,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1361627143082,40.8576195110479,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1365438496676,40.8578544235672,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1357108079631,40.8582226992403,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1361088997759,40.8580285999467,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1361974491739,40.8583882499901,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1358258242528,40.8585753181381,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1362937000372,40.8587411379547,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1355647998957,40.8589322849096,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1356041079577,40.8593045019688,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-73.1360925673984,40.859099336286,apartments,Snowdance Lane,33,11767,Nesconset,,,,,,,,,,,,,,,,,,,
-72.6093077667614,40.9892680565804,apartments,Sound Avenue,,11901,Northville,,,,,,,,,,,,,,,,,,Luce Landing,
-77.74866105,42.9113062,apartments,South Avenue,,,Avon,,,,,,,,,,,,,,,,,,,
-77.74849375,42.9116812,apartments,South Avenue,,,Avon,,,,,,,,,,,,,,,,,,,
-73.8661468388662,41.0374340005134,apartments,South Broadway,14,NY 10533,Irvington,,,,,,,,,,,,,,,,,,,
-73.8661152119326,41.0377449995131,apartments,South Broadway,14,NY 10533,Irvington,,,,,,,,,,,,,,,,,,,
-73.8768474960216,41.9949441095618,apartments,South Broadway,7485,,,,,,,1,,gabled,,,,,,,,,,,,
-76.135821109618,43.0447668650249,apartments,South Crouse Avenue,501,13210,Syracuse,NY,McCarthy Manor,,,8,,,,,,,,,US,,,,,
-76.136069404707,43.0421273033285,apartments,South Crouse Avenue,727,13210,,,The Marshall,,,,,,,,,,,,,,,https://www.themarshallsu.com/,,
-74.0164897884012,40.7108729992913,apartments,South End Avenue,345,,New York,NY,Gateway Plaza 100,1083373,12,4,1984,flat,#DACDAA,concrete,,yes,,,,,,,,
-74.016991519581,40.7116186589017,apartments,South End Avenue,385,10280,New York,NY,Gateway Plaza 500,1083376,21,7,1984,flat,#DACDAA,concrete,,,,,,,,,,Q2319769
-71.9449403146178,41.0356987737371,apartments,South Euclid Avenue,55,11954,Montauk,,Montauk Tower,,,8,,,,,,,,,,,,,,
-76.1394938765736,43.1254489505819,apartments,South Main Street,601,13212,North Syracuse,NY,Woodbridge Apartments,,,,,,,,,,,,,,,,,
-73.7553284772788,42.6466371287909,apartments,South Pearl Street,101,12207,Albany,,South Mall Towers Apartments,,,10,,,,,,,,,,,,,,
-73.7550129894277,42.6470827148197,apartments,South Pearl Street,99,,,,South Mall Towers Apartments,,,,,,,,,,,,,,,,,
-73.1822839374708,40.8366507030985,apartments,South Pond Lane,53,11787,Hauppauge,,,,,,,,,,,,,,,,,,,
-73.1817740502142,40.8367983092671,apartments,South Pond Lane,60,11787,Hauppauge,,,,,,,,,,,,,,,,,,,
-73.1810901959018,40.8369638494706,apartments,South Pond Lane,70,11787,Hauppauge,,,,,,,,,,,,,,,,,,,
-73.1807024011651,40.8367338696367,apartments,South Pond Lane,79,11787,Hauppauge,,,,,,,,,,,,,,,,,,,
-76.4882621664659,42.4378883025129,apartments,South Quarry Street,109,,,,109,,,,,,,,,,,,,,,,,
-76.4877152,42.4375137,apartments,South Quarry Street,111,,,,111,,,,,,,,,,,,,,,,,
-76.4878823380735,42.4369702977164,apartments,South Quarry Street,115,,,,Quarry Arms,,,,,,,,,,,,,,,,,
-76.4878846644952,42.4364724883009,apartments,South Quarry Street,123,,,,Boiler Works Apartments,,,,,,,,,,,,,,,,,
-74.0902179224376,41.7435357499348,apartments,Southside Avenue,5,12561,New Paltz,NY,Windsor Court Apartments,,,,,,,,,,,,,,,,,
-73.9990390600435,40.7091091500074,apartments,South Street,180,10038,,,,1077413,52,17,1953,,#9E8A72,concrete,brick,yes,,#8E8B7A,,,,,,
-76.33764825,42.97907995,apartments,South Street,25,13108,Marcellus,NY,Braeside Apartments,,,3,,,,,,,,,,,,,,
-76.3377867,42.97946115,apartments,South Street,25,13108,Marcellus,NY,Braeside Apartments,,,3,,,,,,,,,,,,,,
-76.33856445,42.9790444,apartments,South Street,25,13108,Marcellus,NY,Braeside Apartments,,,3,,,,,,,,,,,,,,
-76.3385878821211,42.9794304496191,apartments,South Street,25,13108,Marcellus,NY,Braeside Apartments,,,3,,,,,,,,,,,,,,
-76.3392106746203,42.9792111000965,apartments,South Street,25,13108,Marcellus,NY,Braeside Apartments,,,3,,,,,,,,,,,,,,
-74.4227728378143,41.4411158996453,apartments,South Street,63,10940,Middletown,NY,,,,,,,,,,,,,,,,,,
-74.4228884487167,41.4414293997001,apartments,South Street,65,10940,Middletown,NY,,,,,,,,,,,,,,,,,,
-74.4232819593963,41.44132554994,apartments,South Street,69,10940,Middletown,NY,,,,,,,,,,,,,,,,,,
-74.4235598357751,41.4416071831763,apartments,South Street,71,10940,Middletown,NY,,,,,,,,,,,,,,,,,,
-74.4232023038445,41.4417472491622,apartments,South Street,71,10940,Middletown,NY,,,,,,,,,,,,,,,,,,
-73.2700234979465,40.7048556830283,apartments,Southwood Court,2,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2705164651354,40.7049340987666,apartments,Southwood Court,4,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.2705131535517,40.7055921500911,apartments,Southwood Court,6,11706,West Bay Shore,,,,,,,,,,,,,,,,,,,
-73.4280840661815,40.7768819422896,apartments,Speonk Court,104,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4283461334961,40.7771936486555,apartments,Speonk Court,201,11747,Melville,,,,,,,,,,,,,,,,,,,
-73.4149909557152,40.8649102002072,apartments,Spring Court,1,11743,Huntington,,,,,,,,,,,,,,,,,,,
-73.4143104795505,40.8646463507542,apartments,Spring Court,14,11743,Huntington,,,,,,,,,,,,,,,,,,,
-73.4148639652712,40.8645655326242,apartments,Spring Court,16,11743,Huntington,,,,,,,,,,,,,,,,,,,
-73.4144231521245,40.8651098980156,apartments,Spring Court,6,11743,Huntington,,,,,,,,,,,,,,,,,,,
-73.4140771747316,40.8649248346314,apartments,Spring Court,9,11743,Huntington,,,,,,,,,,,,,,,,,,,
-73.1975699128016,40.7797850341023,apartments,Springfield Cir,12,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1977494250348,40.7794158131968,apartments,Springfield Cir,21,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-73.1970307752471,40.7795397599445,apartments,Springfield Cir,9,11722,Central Islip,,,,,,,,,,,,,,,,,,,
-72.9540598093857,40.8877695653491,apartments,Spring Lake Drive,703,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9536414786235,40.8870460478038,apartments,Spring Lake Drive,727,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.954240568838,40.887259166885,apartments,Spring Lake Drive,733,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9545645673182,40.8867478473699,apartments,Spring Lake Drive,745,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9539408363354,40.8862465878599,apartments,Spring Lake Drive,771,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9535366343489,40.8865726033663,apartments,Spring Lake Drive,789,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9533418504647,40.8855843500876,apartments,Spring Lake Drive,805,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9535511532423,40.8859098370958,apartments,Spring Lake Drive,819,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9541086209148,40.8857711461052,apartments,Spring Lake Drive,833,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9543324352438,40.8854082396857,apartments,Spring Lake Drive,837,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9542494077982,40.8850249187664,apartments,Spring Lake Drive,851,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9537936271948,40.8848464493832,apartments,Spring Lake Drive,853,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9532411619293,40.8851289102126,apartments,Spring Lake Drive,889,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-72.9531699449147,40.8847515496229,apartments,Spring Lake Drive,893,11953,Middle Island,,,,,,,,,,,,,,,,,,,
-73.0566034404647,40.7925507438642,apartments,Springmeadow Drive,200,11741,Holbrook,,,,,,,,,,,,,,,,,,,
